Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mutant_1	mutant_2	mutant_3	mutant_4	mutant_5	normal_1	normal_2	normal_3	normal_4	normal_5
GENE_0250	28.6859217742056	-0.395971682937336	0.255991783219969	-1.54681403425002	0.121908095061193	0.589300949085047	31.1100449964698	25.8228366653528	24.3735466969421	27.6963162119067	16.0965396211095	41.245181166902	34.820679276853	30.0607705614545	22.7331046498103	32.900197895255
GENE_0266	21.42968502008	0.439214812788533	0.284903150000965	1.54162848949562	0.123163898358775	0.589300949085047	25.088745964895	27.7356393813049	20.5250919553197	25.1784692835516	25.1106018089308	13.7483937223007	24.7114498093795	18.0364623368727	8.37535434466693	25.7866415935782
GENE_0579	318.855809377212	-0.279938654457009	0.181365722740303	-1.54350364681562	0.122708623350099	0.589300949085047	263.933607550696	296.484420972569	384.845474162244	287.87383214194	210.542738244112	390.847192962547	303.276884024204	295.797982324713	329.031777826201	425.924183562896
GENE_0658	194.090017091199	-0.319049009778869	0.206414079972009	-1.54567464497642	0.122183163687467	0.589300949085047	178.631871270053	132.939788758668	138.544370698408	178.767131913216	233.077893713665	234.704721402133	129.173487639939	250.105611071302	217.75921296134	247.196081483267
GENE_0852	499.473065116132	-0.23087877370065	0.149297971721969	-1.54642940582344	0.122000896953049	0.589300949085047	404.430584954108	512.631127875152	441.289477039373	453.212447103928	486.115496557507	586.270789443821	620.032740671705	424.458080327738	537.219157250779	529.070749937209
GENE_0904	33.3197619844947	0.404980615386838	0.262519686262523	1.54266760391391	0.122911446008559	0.589300949085047	50.1774919297901	37.2996529610652	25.6563649441496	45.3212447103928	30.2614944876858	25.5327311985584	38.1904224326775	28.8583397389963	35.8943757628583	16.0055016787727
GENE_0103	83.2844557475795	-0.29083792358898	0.189205240799661	-1.53715574875081	0.124255173758426	0.591691303611553	69.2449388631103	63.122489626418	75.6862765852414	89.8032071113339	77.2633901813255	97.2207841791261	94.3528083630855	76.9555726373236	75.3781891020024	113.816900826828
GENE_0868	297.324078029298	0.271317417116014	0.17725509230813	1.53066077585163	0.12585325266468	0.596460913102748	232.823562554226	339.522482081491	365.603200454132	378.516321562725	310.985145479835	317.195083735937	225.77279144024	224.85456379968	259.635984684675	318.331644500035
GENE_0612	20.8740878582809	0.45182534692442	0.297462255185428	1.51893337406041	0.128779267337664	0.607449374234264	37.1313440280446	25.8228366653528	19.2422737081122	22.6606223551964	16.7404012059539	19.6405624604295	17.9719634977306	18.0364623368727	8.37535434466693	23.1190579804495
GENE_0313	51.5136676130396	-0.416236933160296	0.274684172166937	-1.51532915011693	0.12968906977398	0.608868872178309	34.1206945122572	49.7328706147536	52.5955481355067	43.6426800914894	40.5632798451959	40.2631530438805	117.941010453857	48.0972328983272	49.0556468759063	39.1245596592222
GENE_0370	84.4367309397368	0.301454985174035	0.200393402111456	1.50431592057292	0.132500041703144	0.616279263735553	90.3194854736221	88.9453262917708	89.7972773045237	91.4817717302374	104.305576744789	54.9935748892026	77.5040925839631	62.5264027678254	112.469044056956	72.0247575544772
GENE_0538	58.6428264810143	-0.344630618914627	0.228844492398915	-1.50595985641584	0.132077479227155	0.616279263735553	31.1100449964698	49.7328706147536	78.2519130796563	45.3212447103928	54.7282347117723	59.90371550431	56.1623859304081	61.3239719453672	88.5394602150505	61.354423101962
GENE_0471	265.033344683964	0.232168424884147	0.154773529980063	1.50005252780662	0.133600796523312	0.616725264006376	303.072051255932	256.315563937576	332.249926026738	311.373736806588	230.502447374288	225.866468294939	243.744754937971	251.30804189376	230.920484074388	264.979972237459
GENE_0831	47.2868821631629	-0.371140720229769	0.247564034683757	-1.49917059117198	0.133829382289384	0.616725264006376	33.1171446736614	41.1252583929693	38.4845474162244	55.3926324238135	36.7001103361296	41.245181166902	59.5321290862325	67.3361260576581	70.5922723336213	29.3434197444166
GENE_0834	213.174678693174	0.265530459791224	0.177446205323946	1.49639976412272	0.134549510995311	0.617199591721609	175.621221754265	222.841516408415	275.805923149608	264.373927477291	225.351554695533	189.531427743145	225.77279144024	146.696560339898	226.134567306007	179.617296617338
GENE_0312	26.6560676711632	-0.46778650335843	0.31348424829345	-1.49221693244548	0.135642284843172	0.619371163667452	24.0851961262992	14.3460203696405	19.2422737081122	11.7499523323241	41.2071414300403	22.5866468294939	48.2996519001509	22.8461856267054	27.5190214181914	34.6785869706742
GENE_0334	44.3504052130549	0.344080156014151	0.231970423137049	1.48329322057954	0.137996522772314	0.624145004041768	48.1703922525984	51.6456733307056	39.7673656634319	59.589043971072	48.2896188633285	51.0654623971167	23.5882020907714	51.7045253657018	35.8943757628583	33.7893924329646
GENE_0401	54.1845214900514	-0.306043748869467	0.207755219762068	-1.47309776004648	0.140724677349703	0.624145004041768	39.1384437052362	46.8636665408255	39.7673656634319	60.4283262805238	54.7282347117723	70.7060248575463	67.3948631164897	56.5142486555345	53.8415636442874	52.4624777248661
GENE_0424	32.7427887211718	-0.363719540665544	0.247173053495758	-1.4715177707338	0.141151145229381	0.624145004041768	21.0745466105118	31.561244813209	46.1814568994693	21.8213400457447	24.4667402240864	37.3170686748161	34.820679276853	32.4656322063709	39.4838133391441	38.2353651215126
GENE_0435	32.3676055903104	0.38491738478434	0.260445139355445	1.47792116887626	0.139428879503651	0.624145004041768	33.1171446736614	36.3432516030891	42.3330021578469	20.982057736293	50.2212036178616	24.5507030755369	20.2184589349469	36.0729246737454	28.7155006102866	31.1218088198358
GENE_0498	477.044575087862	0.282681297102189	0.191745786901138	1.47425036904689	0.140414192708411	0.624145004041768	439.554829304961	531.759155034673	387.411110656659	572.390535046072	685.06872627442	479.22972403448	514.447455122538	477.365036515898	295.530360447533	387.688818441383
GENE_0522	18.9276211014163	-0.418787670983334	0.284602140957273	-1.47148461207889	0.141160105984814	0.624145004041768	17.0603472561286	15.3024217276165	17.9594554609047	14.2677992606792	16.7404012059539	29.4608436906443	24.7114498093795	19.2388931593309	16.7507086893339	17.7838907541919
GENE_0595	28.0006277053588	-0.390905965150325	0.265712849981644	-1.47115943085676	0.141248005741844	0.624145004041768	11.0390482245538	23.9100339494008	25.6563649441496	35.2498569969722	24.4667402240864	28.4788155676228	32.5741838396367	33.6680630288291	38.2873341470488	26.6758361312878
GENE_0840	78.3308414152297	-0.289359950773871	0.196962749782691	-1.46911002762259	0.141802948357951	0.624145004041768	75.2662378946851	58.3404828365378	66.706548854789	91.4817717302374	60.5229889753717	65.7958842424389	80.8738357397876	88.9798808619054	99.3077729439079	96.0330100726362
GENE_0906	487.859165112416	0.26361851420897	0.179667086585851	1.46726102826298	0.142305060921523	0.624145004041768	414.466083340066	475.331474914087	699.135944728077	541.337089596359	531.829669081457	475.301611542394	365.055508547652	583.178948892218	400.820529351918	392.134791129931
GENE_0213	209.725662472875	0.242237161176614	0.165848449540427	1.46059346257299	0.144127041435801	0.629375726793893	225.798713684055	263.966774801384	250.149558205459	192.195648864444	206.035707150201	219.974299556811	224.649543721632	163.530591854313	165.114128509148	185.841658381305
GENE_0673	81.437888545062	0.353023172097755	0.242331745338378	1.45677641864385	0.145178107277369	0.631209162075516	109.386932406942	65.0352923423701	84.6660043156937	83.9282309451719	113.319638932611	38.2990967978376	76.380844865355	94.9920349741963	51.4486052600969	96.9222046103458
GENE_0108	291.330500435389	0.23597430082856	0.162715537206912	1.45022598873573	0.146995510069064	0.636344199433178	268.951356743675	269.705182949241	380.997019420622	306.338042949877	349.616840570498	215.064158941703	266.209709310134	303.012567259462	264.421901453056	288.988224755618
GENE_0104	56.2378336127434	-0.321567921373955	0.223411511583982	-1.43935251632312	0.150050670518402	0.646770131544836	38.1348938666404	46.8636665408255	61.5752758659591	50.3569385671031	54.0843731269279	54.0115467661812	44.9299087443264	60.1215411229091	59.8239596047638	92.4762319217979
GENE_0517	74.7666653326149	-0.291688754719138	0.204401048685068	-1.42704138063674	0.153567967354828	0.654136216611174	60.2129903157481	65.0352923423701	60.2924576187516	67.1425847561375	83.0581444449249	108.023093532362	60.6553768048407	64.9312644127418	84.9500226387646	93.3654264595074
GENE_0523	276.396724031266	-0.278320470971094	0.194893784554275	-1.42806232434563	0.153273920469072	0.654136216611174	237.841311747205	260.14116936948	363.037563959717	211.499141981833	178.993520586738	278.895986938099	274.072443340391	297.000413147171	394.838133391441	267.647555850588
GENE_0940	319.779213027078	0.243481472063711	0.170785751527358	1.42565448163108	0.153968101607569	0.654136216611174	345.221144476956	279.269196529001	347.643744993227	457.408858651187	304.546529631391	335.853618073345	325.741838396367	269.344504230633	242.885275995341	289.877419293328
GENE_0974	106.28584494964	0.298610744841155	0.209662781591289	1.42424297996417	0.154376147120237	0.654136216611174	127.450829501667	87.0325235758187	83.3831860684863	130.088757965016	155.81450353234	66.7779123654604	103.338790111951	110.623635666153	104.093689712289	94.254620997217
GENE_0161	29.9731472970868	0.392584632870445	0.277271994418047	1.41588274608989	0.156809837408349	0.659135209883816	48.1703922525984	39.2124556770172	33.3532744273945	18.4642108079378	32.193079242219	31.4248999366872	24.7114498093795	25.2510472716218	13.161271113048	33.7893924329646
GENE_0766	117.302581645536	-0.347426179125004	0.245415869055925	-1.41566305578158	0.156874179952348	0.659135209883816	85.3017362806431	67.9044964162981	118.019278743088	110.785264847627	133.923209647631	221.938355802854	117.941010453857	132.2673904704	96.9148145597174	88.0302592332499
GENE_0016	52.93218155625	0.283115390856474	0.201226660436767	1.40694771876632	0.159442892160687	0.662520465242561	60.2129903157481	67.9044964162981	46.1814568994693	58.7497616616203	57.3036810511498	47.1373499050308	53.9158904931917	39.68021714112	46.6626884917158	51.5732831871565
GENE_0534	112.501945618838	-0.305697515054756	0.217337729044443	-1.40655520971347	0.159559322530941	0.662520465242561	69.2449388631103	77.4685099960584	162.91791739535	99.8745948247546	95.9353761418125	110.969177901427	131.419983077155	102.206619908945	122.040877593718	152.94146048605
GENE_0909	50.4607602021574	-0.340536944157469	0.242169774484329	-1.40619094551581	0.159667432123457	0.662520465242561	54.1916912841733	37.2996529610652	32.070456180187	42.8033977820377	55.3720962966166	36.3350405517946	79.7505880211794	48.0972328983272	46.6626884917158	72.0247575544772
GENE_0422	81.0020514359875	-0.328158692506616	0.235302668266234	-1.39462376234221	0.163129325573346	0.668562809726828	92.3265851508137	73.6429045641543	35.9189109218095	73.8568432317513	81.7704212752362	124.717571623727	84.2435788956121	72.1458493474909	106.48664809648	64.9112012528004
GENE_0466	553.419081765982	0.310004867221807	0.222101680317859	1.395779026877	0.16278104797248	0.668562809726828	964.411394890565	366.30172010482	454.117659511448	605.961827424141	671.547632992688	539.13343953879	412.231912729195	459.328574179025	624.562138273734	436.594518015411
GENE_0554	183.562137695207	0.246524873940708	0.176365767923324	1.39780455608532	0.162171765836197	0.668562809726828	153.543125305158	175.021448509614	248.866739958251	173.731438056506	244.667402240864	175.783034020844	171.856900947049	177.959761723811	163.917649317053	150.273876872922
GENE_0710	229.791799262981	0.209597976446146	0.151661345298211	1.38201316910393	0.166967657604437	0.67873031546519	256.908758680525	240.056740851984	203.968101305989	240.034740503192	289.737713179971	216.046187064725	198.814846193645	228.461856267054	199.812025079911	224.077023502818
GENE_0745	91.7923653104575	0.295846536824085	0.213899399852892	1.38311064466545	0.166630942273789	0.67873031546519	114.404681599921	85.1197208598667	147.52409842886	95.678183277496	65.6738816541267	89.3645591949543	74.1343494281386	67.3361260576581	93.3253769834316	85.3626756201211
GENE_0220	82.533655481999	-0.280143544688861	0.204350459524073	-1.3708975518886	0.17040689462055	0.684365038636746	91.3230353122179	79.3813127120105	51.3127298882992	65.4640201372341	84.3458676146137	105.077009163298	96.5993038003019	101.004189086487	61.0204387968591	89.8086483086691
GENE_0754	188.47051602594	-0.253440508427181	0.18457338359336	-1.37311514527764	0.169716553435998	0.684365038636746	141.500527242008	153.024217276165	216.796283778064	168.695744199796	180.925105341271	189.531427743145	142.652460263236	229.664287089513	209.383858616673	252.531248709525
GENE_0867	313.735778195448	-0.236759519791083	0.172674364424415	-1.37113300274935	0.170333498620675	0.684365038636746	264.937157389291	296.484420972569	216.796283778064	355.016416898077	305.190391216236	376.116771117225	294.290902275338	412.433772103156	279.976130950295	336.115535254227
GENE_0439	180.156263163414	0.217871546314201	0.159698063046426	1.36427168970023	0.172482072545256	0.689928290181024	162.57507385252	200.844285174966	221.927556766894	184.642108079378	198.309368132069	164.980724667608	181.966130414522	181.567054191185	168.703566085434	136.046764269568
GENE_0541	488.519300384655	0.232184462428631	0.171017238175233	1.35766701009826	0.17456936936065	0.695495495460757	480.700372687389	521.238740096936	573.419756501744	646.247378277824	418.510030148847	516.546792709296	514.447455122538	444.899404309527	329.031777826201	440.151296166249
GENE_0955	51.529744455095	0.305466316693478	0.225748391877838	1.35312732087491	0.176014958843191	0.698472058901553	45.159742736811	51.6456733307056	64.140912360374	78.8925370884616	45.0703109391066	52.0474905201382	38.1904224326775	43.2875096084945	58.6274804126685	38.2353651215126
GENE_0462	26.9049167774559	0.365020259998055	0.271494342782874	1.34448569445875	0.178791379339343	0.699979427164465	20.070996771916	21.9972312334487	34.636092674602	46.1605270198445	28.9737713179971	28.4788155676228	22.4649543721632	21.6437548042473	17.9471878814291	26.6758361312878
GENE_0591	535.852807053138	0.272046493518512	0.202522213624479	1.34329211916944	0.179177402946044	0.699979427164465	470.664874301431	847.371603166763	634.995032367703	496.015844885966	482.896188633285	545.025608276919	347.083545049922	637.288335902836	422.357154809633	474.829883136924
GENE_0598	321.554427406442	0.265051052679134	0.196990229161727	1.34550355013563	0.178462675608439	0.699979427164465	436.544179789173	311.786842700186	339.946835509982	277.802444428519	388.248535661161	369.242574256075	307.769874898636	259.725057650967	342.193048939249	182.284880230467
GENE_0613	296.690323306528	0.244950493149091	0.182358143225603	1.34323857885552	0.179194733354103	0.699979427164465	326.153697543635	273.530788381145	261.694922430326	378.516321562725	367.644964946141	330.943477458237	204.431084786685	246.498318603927	337.407132170868	240.082525181591
GENE_0982	125.686188527385	0.233213919841927	0.174089048639455	1.33962429954409	0.180367519693914	0.701819142777876	143.5076269192	162.588230855925	130.847461215163	114.981676394885	126.840732214343	115.879318516534	101.092294674735	141.886837050065	119.647919209528	99.5897882234746
GENE_0151	19.6653017195223	0.384765030914765	0.288714251150018	1.33268458131926	0.182635335233791	0.702008588862889	22.0780964491076	26.7792380233288	26.9391831913571	22.6606223551964	14.1649548665763	19.6405624604295	20.2184589349469	13.22673904704	13.161271113048	17.7838907541919
GENE_0553	29.2865921078237	0.325987153935064	0.244737947216264	1.33198450686932	0.182865279666069	0.702008588862889	30.106495157874	41.1252583929693	25.6563649441496	35.2498569969722	30.2614944876858	28.4788155676228	26.9579452465959	31.2632013839127	21.536625457715	22.2298634427399
GENE_0580	31.4493946396663	-0.361055860844816	0.270553112120376	-1.33451010049433	0.182036738866536	0.702008588862889	28.0993954806824	29.6484420972569	39.7673656634319	12.5892346417758	28.3299097331527	27.4967874446013	50.5461473373673	33.6680630288291	35.8943757628583	28.454225206707
GENE_0634	188.688691712026	0.249944530955177	0.18802452185357	1.32931879571447	0.183742815786901	0.702008588862889	170.603472561286	219.015910976511	189.857100586707	173.731438056506	271.709588804328	208.189962080553	149.391946574885	158.72086856448	137.595107090957	208.071521824045
GENE_0664	20.1920551200147	0.374658800255356	0.281960640488425	1.32876276492476	0.183926250282077	0.702008588862889	20.070996771916	21.9972312334487	29.5048196857721	26.0177515930033	16.7404012059539	16.6944780913651	17.9719634977306	20.4413239817891	19.1436670735244	13.3379180656439
GENE_0499	48.5578090374753	0.356549351798645	0.269255823413086	1.32420293562838	0.185435656163161	0.70316914617341	43.1526430596194	52.6020746886817	48.7470933938843	42.8033977820377	84.9897291994581	51.0654623971167	38.1904224326775	16.8340315144145	53.8415636442874	53.3516722625757
GENE_0738	257.689328120609	0.270173008073068	0.204120169339297	1.32359780489881	0.18563665458978	0.70316914617341	263.933607550696	285.964006034833	268.109013666364	405.37335546518	186.075998020026	309.338858751765	205.554332505293	247.700749426385	191.436670735244	213.406689050303
GENE_0072	492.674663777034	0.245366968117972	0.187480272706384	1.30876152768481	0.190615142694176	0.708662660186008	392.387986890958	576.710018859546	460.531750747486	629.461732088789	612.312367187005	531.277214554618	339.220811019665	554.320609153221	360.140236820678	470.383910448376
GENE_0137	205.805887221882	-0.21410370237572	0.163268123977412	-1.31136254377089	0.189735307130512	0.708662660186008	219.77741465248	207.539094680799	162.91791739535	177.927849603764	184.144413265493	178.729118389909	263.963213872918	229.664287089513	202.204983464102	231.190579804495
GENE_0756	205.802222830455	0.261807193202891	0.200219447604681	1.30760121624055	0.191008604173563	0.708662660186008	277.983305291037	238.143938136031	165.483553889765	192.195648864444	247.886710165086	171.854921528758	268.456204747351	146.696560339898	148.363419819814	200.957965522368
GENE_0760	326.602865428204	0.191583812721061	0.146040412854329	1.31185477346028	0.189569139770413	0.708662660186008	382.352488505	331.871271217682	370.734473442962	307.177325259329	350.904563740187	297.554521275507	297.660645431163	290.98825903488	273.993734989818	362.791371385515
GENE_0811	350.39526046623	-0.268905858178204	0.205130441458091	-1.31090176702585	0.18989095380493	0.708662660186008	235.834212070013	265.879577517336	369.451655195754	264.373927477291	451.990832560754	285.770183799249	475.133784971252	406.421617990865	434.321946730585	314.774866349197
GENE_0824	46.0000041074763	0.354616927850521	0.271398436867059	1.3066284829939	0.191338918250222	0.708662660186008	60.2129903157481	55.4712787626097	75.6862765852414	36.9284216158756	30.9053560725302	38.2990967978376	62.901872242057	42.0850787860363	33.5014173786677	24.0082525181591
GENE_0607	293.257121319078	-0.232095131418372	0.177982433636711	-1.3040339244496	0.192222015855198	0.709306331568998	214.759665459501	372.996529610652	236.038557486176	246.748998978805	276.860481483083	261.219480723713	289.797911400906	369.146262494662	345.782486515535	319.220839037745
GENE_0188	474.810910065637	0.224911425979462	0.173471641785005	1.29653137345763	0.194792478445016	0.712136142960125	684.420989922336	460.02905318647	473.35993321956	537.979960358552	403.057352112582	460.571189697072	441.436353413007	530.271992704058	388.855737430965	368.126538611772
GENE_0427	303.303024267254	-0.257654153369411	0.200195399144556	-1.28701336029888	0.198089631457665	0.712136142960125	312.103999803294	351.955699735179	266.826195419156	178.767131913216	272.353450389173	250.417171370476	348.20679276853	258.522626828509	404.409966928203	389.467207516803
GENE_0459	51.9325981650459	0.281360200075544	0.217896260618392	1.29125758871235	0.196614371749027	0.712136142960125	54.1916912841733	59.2968841945139	48.7470933938843	59.589043971072	62.4545737299048	60.8857436273315	60.6553768048407	33.6680630288291	44.2697301075252	35.5677815083838
GENE_0465	48.0188445534011	0.306932913962457	0.239180638478609	1.28326822737329	0.199398120028835	0.712136142960125	46.1632925754068	56.4276801205858	43.6158204050544	75.5354078506547	42.494864599729	27.4967874446013	44.9299087443264	55.3118178330763	52.6450844521922	35.5677815083838
GENE_0617	21.3531496314955	0.401608639689259	0.311843461154485	1.28785332936741	0.197797024160897	0.712136142960125	28.0993954806824	25.8228366653528	17.9594554609047	13.4285169512275	34.7685255815965	12.7663655992792	14.6022203419061	20.4413239817891	32.3049381865725	13.3379180656439
GENE_0668	18.6895897436772	-0.372529750247773	0.287659244140355	-1.29503834080162	0.195307003464326	0.712136142960125	15.053247578937	13.3896190116644	17.9594554609047	21.8213400457447	13.521093281732	23.5686749525154	22.4649543721632	14.4291698694982	25.1260630340008	19.5622798296111
GENE_0718	50.6315781592234	0.361815147199248	0.281448677544401	1.28554573557081	0.198601645325376	0.712136142960125	47.1668424140026	44.9508638248734	71.8378218436189	60.4283262805238	59.2352658056829	27.4967874446013	32.5741838396367	88.9798808619054	47.8591676838111	25.7866415935782
GENE_0880	19.3056772057146	-0.396848338457162	0.308815941332428	-1.2850642902206	0.198769818944229	0.712136142960125	19.0674469333202	26.7792380233288	10.2625459776598	9.23210540396891	18.0281243756426	30.4428718136658	25.8346975279877	14.4291698694982	16.7507086893339	22.2298634427399
GENE_0944	28.8987123382754	-0.317499449979867	0.245476222635946	-1.29340205161432	0.195872040924936	0.712136142960125	26.0922958034908	28.6920407392809	20.5250919553197	26.857033902455	25.7544633937752	36.3350405517946	40.4369178698938	31.2632013839127	29.9119798023819	23.1190579804495
GENE_0126	115.785452785344	0.238867029684445	0.186627106211577	1.27991605578261	0.200574660244827	0.713788826494045	137.486327887625	139.6345982645	133.413097709578	112.46382946653	104.949438329634	144.358134084157	105.585285549167	93.7896041517381	101.700731328098	84.4734810824115
GENE_0800	28.0768664330401	-0.322664282321093	0.253919501512356	-1.27073454539446	0.20382310146915	0.722776955564363	31.1100449964698	15.3024217276165	26.9391831913571	27.6963162119067	23.822878639242	26.5147593215798	28.081192965204	40.8826479635782	27.5190214181914	32.900197895255
GENE_0354	20.1314445605996	0.357441049827743	0.283925117651096	1.25892718750931	0.208056632728339	0.730027571887677	31.1100449964698	24.8664353073768	15.3938189664898	19.3034931173895	22.5351554695533	23.5686749525154	17.9719634977306	13.22673904704	15.5542294972386	17.7838907541919
GENE_0826	118.420237942727	-0.21624622761224	0.17143666907271	-1.26137674502137	0.207173142717608	0.730027571887677	102.362083536772	97.5529385135551	115.453642248673	127.570911036661	104.949438329634	106.059037286319	148.268698856277	133.469821292858	112.469044056956	136.046764269568
GENE_0862	497.330923069054	-0.231170898503842	0.183864865802248	-1.25728696178678	0.208649743484449	0.730027571887677	494.75007042773	454.290645038614	345.078108498812	569.872688117717	422.373199657913	464.499302189158	399.876187824505	550.713316685847	717.887515257166	553.968196993078
GENE_0927	109.122848277131	0.311185346463078	0.24758055890617	1.25690542035255	0.208787885559876	0.730027571887677	112.39758192273	75.5557072801064	123.150551731918	177.088567294313	116.538946856833	61.867771750353	114.571267298032	69.7409877025745	90.932418599241	149.384682335212
GENE_0276	307.54050710253	-0.225790007726212	0.181167698318031	-1.24630389314683	0.212652849138738	0.736079551948988	341.206945122572	202.757087890918	230.907284497347	340.748617637398	300.683360122325	385.93705234744	365.055508547652	337.883061110749	288.351485294962	281.874668453942
GENE_0473	526.660505966563	-0.191821288936627	0.153723291958544	-1.24783490187263	0.212091524309878	0.736079551948988	578.044707031181	547.061576762289	447.703568275411	454.891011722832	430.74340026089	620.641773749573	523.433436871403	640.89562837021	556.362824324303	466.827132297537
GENE_0626	57.2624944404203	0.308885611640244	0.24788150451452	1.24610189148723	0.212726990513258	0.736079551948988	52.1845916069816	58.3404828365378	52.5955481355067	44.4819624009411	108.168746253856	65.7958842424389	42.6834133071101	45.6923712534109	46.6626884917158	56.0192558757045
GENE_0283	27.8617604466575	0.337983838948677	0.272120936650003	1.24203540936427	0.214223497779344	0.738701716480496	45.159742736811	19.1280271595206	29.5048196857721	32.732010068617	28.9737713179971	25.5327311985584	29.2044406838122	14.4291698694982	33.5014173786677	20.4514743673207
GENE_0804	16.1842120188387	-0.394491560874628	0.318369202201221	-1.23910088710558	0.215308138546197	0.739890510468031	8.02839870876641	12.4332176536884	8.97972773045237	18.4642108079378	20.6035707150201	17.6765062143866	12.3557249046898	16.8340315144145	25.1260630340008	21.3406689050303
GENE_0344	525.757209608571	-0.200548772804409	0.163018580936029	-1.2302203322645	0.218614608023875	0.744454215938304	495.753620266326	470.549468124207	529.80393609669	464.123117126801	486.115496557507	404.595586684848	540.282152650526	537.486577638807	728.655827986023	600.206312953977
GENE_0502	466.723966394239	-0.24694075953525	0.200840012404386	-1.22953965486739	0.218869539485861	0.744454215938304	484.714572041772	402.644971707909	477.208387961183	387.748426966694	382.453781397561	501.816370863974	331.358076989408	462.9358666464	790.872745974978	445.486463392507
GENE_0578	83.4976379543982	0.236824937853959	0.192388810056664	1.23097043837533	0.218333920836838	0.744454215938304	73.2591382174935	99.4657412295071	85.9488225629012	114.981676394885	77.2633901813255	75.6161654726536	75.2575971467468	92.5871733292799	76.5746682940977	64.0220067150908
GENE_0019	193.062226815869	-0.234520867078941	0.196698875424287	-1.1922837208554	0.233150015463027	0.745586506212331	217.770314975289	182.672659373422	147.52409842886	166.17789727144	172.554904738294	257.291368231627	221.279800565808	260.927488473425	132.809190322576	171.614545777952
GENE_0163	18.7930089482945	-0.368268479020091	0.309889007035977	-1.18838832826792	0.234680452672145	0.745586506212331	22.0780964491076	23.9100339494008	5.13127298882992	15.9463638795827	14.8088164514207	29.4608436906443	15.7254680605143	15.6316006919564	20.3401462656197	24.8974470558687
GENE_0286	75.1220694569412	-0.25999641242265	0.217874216414286	-1.19333263339554	0.232739126825258	0.745586506212331	46.1632925754068	67.9044964162981	92.3629137989386	78.0532547790099	57.9475426359942	68.7419686115033	61.7786245234489	97.3968966191127	105.290168904384	75.5815357053156
GENE_0291	128.634536863173	-0.246674403289004	0.203527319243334	-1.21199652315022	0.225513711547635	0.745586506212331	125.443729824475	106.160550735339	128.281824720748	159.463638795827	70.8247743328817	156.142471560415	137.036221670196	121.445513068276	126.826794362099	154.719849561469
GENE_0346	19.9150050308484	0.340919089137411	0.28652654697908	1.18983421512528	0.234111558726446	0.745586506212331	14.0496977403412	21.0408298754727	23.0907284497347	28.5355985213584	23.822878639242	15.7124499683436	23.5882020907714	15.6316006919564	20.3401462656197	13.3379180656439
GENE_0360	53.848649290584	-0.262557802838326	0.216641011379802	-1.21194874952843	0.225531999517393	0.745586506212331	43.1526430596194	56.4276801205858	51.3127298882992	43.6426800914894	49.5773420330172	53.0295186431597	74.1343494281386	74.5507109924072	52.6450844521922	40.0137541969318
GENE_0426	30.3508664550633	0.341301004086385	0.283762679185578	1.20276917692611	0.229065655653017	0.745586506212331	44.1561928982152	48.7764692567775	20.5250919553197	32.732010068617	23.822878639242	41.245181166902	23.5882020907714	15.6316006919564	29.9119798023819	23.1190579804495
GENE_0444	49.3690138236659	0.260605465191428	0.219377214915642	1.18793314652864	0.234859749456884	0.745586506212331	61.2165401543439	46.8636665408255	41.0501839106394	64.6247378277824	55.3720962966166	46.1553217820094	48.2996519001509	43.2875096084945	29.9119798023819	56.9084504134141
GENE_0455	117.785767601983	0.235093749501562	0.197117978086627	1.19265503727034	0.233004501563801	0.745586506212331	105.372733052559	151.111414560213	84.6660043156937	172.052873437602	122.333701120432	107.041065409341	120.187505891073	109.421204843694	94.5218561755268	111.149317213699
GENE_0464	74.8010741027906	0.224625149316949	0.187457692621005	1.19827117349133	0.230811465058762	0.745586506212331	70.2484887017061	86.0761222178427	80.8175495740713	66.3033024466858	99.1546840660344	68.7419686115033	73.0111017095305	66.1336952352	64.6098763731449	72.9139520921868
GENE_0537	86.7091901980656	-0.27841387650302	0.233138592236525	-1.19419901197895	0.232400129499999	0.745586506212331	52.1845916069816	69.8172991322502	73.1206400908264	76.3746901601064	119.11439319621	95.2567279330832	95.4760560816937	113.028497311069	56.234522028478	116.484484439957
GENE_0539	51.8773613585809	0.254247682249127	0.208706664397145	1.2182058631598	0.223145752152274	0.745586506212331	63.2236398315355	63.122489626418	50.0299116410918	61.2676085899755	45.0703109391066	49.1014061510738	38.1904224326775	56.5142486555345	40.6802925312394	51.5732831871565
GENE_0586	49.9942901791314	-0.269340123457341	0.226111075287612	-1.19118500991047	0.233580962919973	0.745586506212331	35.124244350853	47.8200678988015	44.8986386522618	41.9641154725859	56.6598194663054	41.245181166902	59.5321290862325	40.8826479635782	56.234522028478	75.5815357053156
GENE_0642	42.9678628997467	-0.305385240583535	0.252435541310983	-1.2097553260431	0.226372793152626	0.745586506212331	56.1987909613649	37.2996529610652	19.2422737081122	48.6783739481997	29.6176329028415	45.1732936589879	46.0531564629346	54.1093870106181	58.6274804126685	34.6785869706742
GENE_0702	177.22740871279	-0.216223568780168	0.180553259720147	-1.1975611468622	0.231087909417981	0.745586506212331	184.653170301627	163.544632213901	139.827188945615	172.052873437602	160.32153462625	183.639259005016	184.212625851738	131.064959647942	202.204983464102	250.752859634106
